,nombre_artista,bio,listeners,playcount,similar
372,Qoso," <a href=""https://www.last.fm/music/Qoso"">Read more on Last.fm</a>",2649,12816,"['Low Jack', 'Danton Eeprom', 'Draft Dodger', 'Clement Meyer', 'Ryskee']"
373,Asllan," <a href=""https://www.last.fm/music/Asllan"">Read more on Last.fm</a>",202,1533,"['Doltz', 'Lindamann', 'Mod21', 'Dycide', 'Unjin']"
374,Adam Jay,"Since 2002, as a producer, Adam Jay has gained notice with continuous output on the most respected techno labels worldwide. He has toured the world as a DJ and live performer on 5 continents and 20 countries. Dave Clarke dubbed him as ""an undisputed hero in techno"" (Whitenoise Radio July 31, 2010)

    His releases are among the favorites of Sven Vath, Adam Beyer, Carl Cox and other techno heavyweights Best known for his releases on revered labels such as Monoid <a href=""https://www.last.fm/music/Adam+Jay"">Read more on Last.fm</a>",4089,20269,"['Mumdance & Mao', 'Astronomical Telegram', 'Tripeo', 'Andrew Richley & Ryan Rivera', 'Michael Burkat']"
375,Oliver Rosemann," <a href=""https://www.last.fm/music/Oliver+Rosemann"">Read more on Last.fm</a>",1658,7727,"['PWCCA', 'Oxygeno', 'Lidvall', 'A Thousand Details', 'Lakej']"
376,Van Czar," <a href=""https://www.last.fm/music/Van+Czar"">Read more on Last.fm</a>",1146,3775,"['Onofrio Conte', 'Adrian Hour', 'shifti', 'Christian Smith & Wehbba', 'Ramiro Lopez']"
377,Sept,"There are multiple artists under this tag[i/i]
1. Sept (Rock)
Sept is a band from Moreno Valley California made up of Ben(Singer), Aaron(Lead Guitar), Mathew(Bass), and Caleb(Drums) They have released four projects;

Braces
Sept
Going Going, Gone/Racecar Bed
Doggy EP
2. Sept (Techno)
Sept is a Techno artist from the underground scene in Warsaw, Poland <a href=""https://www.last.fm/music/Sept"">Read more on Last.fm</a>",12221,88594,"['Sept & Lartizan', 'La Moza', 'New Frames', 'Tim Tama', 'Soklak']"
378,FAST BASSTON," <a href=""https://www.last.fm/music/FAST+BASSTON"">Read more on Last.fm</a>",13410,115358,"['HypeRave', 'TURBORAVE', 'D-Push', 'Tektony', 'Catch & Release']"
379,D-Shake,"Techno pioneer who brought you mind bending techno tracks, including two of the first worldwide techno clubhits that filled dancefloors worldwide: Yaaah and TechnoTrance (1991).Yaaah with it’s clubby yet raving feel and TechnoTrance with it’s sophisticated and intelligent techno mayhem. There are about 10 remixes of this techno anthem which you can listen and download at Beatport But there is more, tracks like East of Eden, Funny moves, Teknobam or Nite and day. <a href=""https://www.last.fm/music/D-Shake"">Read more on Last.fm</a>",13107,49755,"['Turntable Hype', 'Space Trax', 'Cubic 22', 'Fierce Ruling Diva', 'Quadrophonia']"
380,Outblast,"Marc Out is the man behind ""Outblast"", born in the Netherlands, November 24th, 1975. Outblast started producing music in 1999 for the first time using just a simple pc . In the year 2000 he dropped his first release on the famous Masters Of Hardcore label. 

He won the award of Best Hardcore DJ at the Masters of Hardcore Awards in 2003. In October 2016 DJ Outblast announced to end his carreer as a DJ. His last performance was on the 25th of March 2017 at the mainstage of Masters Of Hardcore - The Skull Dynasty. <a href=""https://www.last.fm/music/Outblast"">Read more on Last.fm</a>",27351,206937,"['Day-Mar', 'Kasparov', 'Hellsystem', 'Nitrogenetics', 'Dyprax']"
381,Monarke,"Canadian DJ / producer Monarke has developed his passion for music during his childhood. His father transmitted his love for music to him, playing 80s vinyl at home all the time. It is during his teenage years, that Monarke started music by DJing. Later on, he discovers underground music, and fell in love with the nature of it. It is mostly because of those driving melody and mystic bassline that we find that he loves. Lots of his inspiration comes from the nature sceneries, dark melodies and reflected atmospheres. <a href=""https://www.last.fm/music/Monarke"">Read more on Last.fm</a>",4049,19835,"['Browncoat', 'Rustboy', 'Earthlife', 'Nick Devon', 'Asher Swissa']"
382,Onelas," <a href=""https://www.last.fm/music/Onelas"">Read more on Last.fm</a>",2297,8798,"['Rian Wood', 'KSMS', 'Rzvx', 'MZperX', 'Fnch']"
383,Hanubis," <a href=""https://www.last.fm/music/Hanubis"">Read more on Last.fm</a>",3189,11415,"['Giacomo Renzi', 'Rudosa', 'Dj Jordan', 'Endlec', 'KUSP (UK)']"
384,Mr. Dello,"Debut artist on Bonzai Basiks Mr. Dello impresses with an electro tech joint backed with quality remixes on ""Woadi Moan"". 

Dello has been influenced by the synth era of the eighties while listening to the likes of Depeche Mode, Bauhaus, Yello, Kraftwerk, Joy Division, Giorgio Moroder and Pet Shop Boys. After hearing Danny Tenaglia in an Athens nightclub he was hooked into electronic music and started to collect vinyls and get involved in piano lessons. <a href=""https://www.last.fm/music/Mr.+Dello"">Read more on Last.fm</a>",336,989,"['Le Tarsier', 'hajoso', '6A8', 'Dovim', 'Audio Mill']"
385,HYPERAVE," <a href=""https://www.last.fm/music/HypeRave"">Read more on Last.fm</a>",30161,340007,"['FAST BASSTON', 'TURBORAVE', 'Hyper Hamster', 'Tektony', 'D-Push']"
386,Angermund," <a href=""https://www.last.fm/music/Angermund"">Read more on Last.fm</a>",2248,7645,"['Blackbelt Andersen', 'Svømmebasseng', 'Amalie Holt Kleive', 'Eirik Aas', 'André Bratten']"
387,Progression (UK)," <a href=""https://www.last.fm/music/Progression+(UK)"">Read more on Last.fm</a>",1004,3827,"['Endlec', 'Panic Dispenser', 'Scalameriya', 'Bas Mooy', 'SHDW']"
388,Photonz," <a href=""https://www.last.fm/music/Photonz"">Read more on Last.fm</a>",7486,38659,"['Draft Dodger', 'Brame & Hamo', 'CONI', 'DJ Haus', 'TWR72']"
389,Kreisel," <a href=""https://www.last.fm/music/Kreisel"">Read more on Last.fm</a>",1136,4715,"['Le Son Du Placard', 'Breger', 'Zafer Atabey', 'Christian Craken', 'Roman Adam']"
390,Stroka," <a href=""https://www.last.fm/music/Stroka"">Read more on Last.fm</a>",785,4184,"['Ellen Milgrau', 'Tintapreta', 'Forro Red Light', 'Larissa Luz', 'Rocksted']"
391,Mutecell," <a href=""https://www.last.fm/music/Mutecell"">Read more on Last.fm</a>",416,1191,"['The Last Leaf', 'SILENT LOST SOUL', 'Stemcell Research Project', 'ImThatIM', 'A Sparrow-Grass Hunt']"
392,Ig Noise," <a href=""https://www.last.fm/music/Ig+Noise"">Read more on Last.fm</a>",1650,7151,"['Skober', 'Niereich', 'Ramiro Lopez', 'Darmec', 'Thomas Hoffknecht']"
393,Paul Lennar," <a href=""https://www.last.fm/music/Paul+Lennar"">Read more on Last.fm</a>",311,1022,"['Nico Sparvieri', 'Michael A', 'Alfonso Muchacho', 'Ziger', 'Juan Pablo Torrez']"
394,Will You," <a href=""https://www.last.fm/music/Will+You"">Read more on Last.fm</a>",635,2916,"['AceCrave', 'Paaste', 'i smashed my car in oregon', 'Weird Cat', 'Russian police officer']"
395,Lee Holman,"Performing in clubs since the late nineties, Lee Holman has garnered support from a host of techno’s brightest names and from a diverse range of artists, buying records since he first got into house and techno via hip-hop when growing up in the south-east of Ireland. Since then he has gone on to play at many of Ireland’s leading clubs and festivals such as UK festival Coloursfest, as well as running his own club nights and guesting throughout Ireland with top international DJ talent. <a href=""https://www.last.fm/music/Lee+Holman"">Read more on Last.fm</a>",1092,4432,"['FAÏG', 'Ignez', 'MARCAL', 'Talismann', 'Jeroen Search']"
396,Intents Festival," <a href=""https://www.last.fm/music/intents+festival"">Read more on Last.fm</a>",90,968,"['bass events', 'Danny Masseling', 'Art of Dance', 'Q-Dance', 'Scarra']"
397,Thales Constantini," <a href=""https://www.last.fm/music/Thales+Constantini"">Read more on Last.fm</a>",38,107,"['MARCAL', 'Renato Chuê', 'Putas Vampiras', 'Attha', 'Mal Pela Raiz']"
398,TECHNO N TEQUILLA,"Artificially popular music producer who only does covers <a href=""https://www.last.fm/music/TECHNO+N+TEQUILLA"">Read more on Last.fm</a>",22617,149906,"['BASSTON', 'prodbyocx', 'FOVOS', 'Schrotthagen', 'POLTERGST']"
399,Entel," <a href=""https://www.last.fm/music/ENTEL"">Read more on Last.fm</a>",2250,7194,"['Erik Lucas', 'Naz', 'Movement Machina', 'Igor Garanin', 'Harry Diamond']"
400,Ripperton,"Raphaël Ripperton started his DJing career in 1993. When D ! Club opened its doors in 1997, he started a collaboration and became monthly guest DJ at The Rêve d’O in Geneva at the same time.

Between 1998 and 1999, he founded the band Soul Merge along with friends Sacha Unger and Cicco whom first maxi “Can Be Love” is released on Chic Records.  He works at Tracks record in Lausanne and organizes People Nights parties, pursues his collaboration with D! Club and Rêve d’O and mixes on famous national radio Couleur 3 in Métissages. <a href=""https://www.last.fm/music/Ripperton"">Read more on Last.fm</a>",67555,444396,"['John Tejada', 'Patrice Bäumel', 'Robag Wruhme', 'Sascha Funke', 'Lake People']"
401,Buzzi,"Bushwick-born and Ridgewood-raised, Buzzi is a techno producer and DJ. <a href=""https://www.last.fm/music/Buzzi"">Read more on Last.fm</a>",842,4728,"['Xiorro', 'MarAxe', 'Lacchesi', 'Afem Syko', 'MZperX']"
402,Clemens Neufeld,"this is the dumbest guy! <a href=""https://www.last.fm/music/Clemens+Neufeld"">Read more on Last.fm</a>",3032,10898,"['DJ Elin', 'Jay Denham', 'Justin Berkovi', 'Savas Pascalidis', 'Christian Morgenstern']"
403,Parde Grilon," <a href=""https://www.last.fm/music/Parde+Grilon"">Read more on Last.fm</a>",119,361,"['Guggini', 'Secret Frequency', 'Geometry Of Thought', 'Oruam Zior', 'varl']"
404,N.O.B.A," <a href=""https://www.last.fm/music/N.O.B.A"">Read more on Last.fm</a>",3416,12851,"['NÜWA (BE)', 'SHDDR', 'Dj Jordan', 'ShadYM', 'N.O.B.A.']"
405,Einox," <a href=""https://www.last.fm/music/Einox"">Read more on Last.fm</a>",847,4094,"['The Alchemical Theory', 'Kontinum', 'Yukari Okamura', 'MTRL', 'Dycide']"
406,Suokas,"Sergey Suokas was born in Petrozavodsk, the capital of Karelia in the north of the Russian Federation. As Suokas he makes freaky mininal techno. His other solo projects include  Hot Arctic and Slow. 

 https://soundcloud.com/suokas <a href=""https://www.last.fm/music/Suokas"">Read more on Last.fm</a>",4144,27176,"['Roman Gertz', 'Toketronic', 'Eggbox', 'muffrare', 'Dragan Georgiev']"
407,Lex Gorrie," <a href=""https://www.last.fm/music/Lex+Gorrie"">Read more on Last.fm</a>",2263,7734,"['Manuel Pisu', 'Hans Bouffmyhre', 'Gene Karz', 'Logotech', 'Bodyscrub']"
408,Dead Tanson," <a href=""https://www.last.fm/music/Dead+Tanson"">Read more on Last.fm</a>",26,36,[]
409,DJ Wank,"David Kattrup a.k.a. DJ Wank was born in Helsingør, Denmark.

At the age of 16 (1992) David was introduced to techno and chose the odd Dj name “DJ Wank” because he wanted people to react and be provoked in order to get their attention.

Spinning techno vinyl for over 2 decades has brought bookings in most of northern Europe.
In the mid 90’s, start 2000 he had a major role in organizing techno events and bringing it to the legendary music venue Elværket in Helsingør DK, where he originally is from. <a href=""https://www.last.fm/music/Dj+Wank"">Read more on Last.fm</a>",908,5208,"['erhalder', 'Yokushe', 'KisssandFly', 'Beukhoven Sloopwerken', 'Healium']"
410,Martyn Hare,"Being influenced by the likes of Aphex Twin to Jeff Mills, Martyn's sound is a hybrid. He tends not to follow one particular path of production; his style refuses to be pigeonholed. Is it New Rave ? or could it be Techno Bass ? This eclectic blend is carried over to his production and DJ sets, which combines the soulful with the downright dirty. A truly bangin hard funk mix!
Please visit www.tremorsrecordings.com for more info. <a href=""https://www.last.fm/music/Martyn+Hare"">Read more on Last.fm</a>",4758,18956,"['Andrew Wooden', 'Kay D. Smith', 'Verbos', 'The Anxious', 'Timo Benz']"
411,Maxime Dangles,"Born in 1985, Maxime Dangles discovered the night world at a young age. He found himself enjoying electronic music at 15 years old. He got hooked; the music became his passion. 
Born in the information generation, he understood the preponderant place that a PC can have in complementing DJing. In search of his sound, he produced many remixes for discotheques in his region. 
In 2004, aged 19 years old, he maintained his first residency, at Valentinoise.  <a href=""https://www.last.fm/music/Maxime+Dangles"">Read more on Last.fm</a>",21702,106948,"['Marascia & Dusty Kid', 'Paul Ritch', 'Delon & Dalcan', 'Nightguy', 'Nicolas Stefan']"
412,Rohar," <a href=""https://www.last.fm/music/Rohar"">Read more on Last.fm</a>",3966,13101,"['deep dimension', 'Superstrobe', 'disk space', 'Rudosa', 'SHDW & Obscure Shape']"
413,Kaldera,"There is more than one artist with this name:

1. Atmospheric Sludge/Post-Metal from Pulawy, Poland

Bandcamp

2. Kaldera is a metal band from Bristol, UK who released their debut album 'Backlash' in 2015.
https://kalderauk.bandcamp.com/

3. There is also Kaldera from Nauru
http://www.kalderaband.co.nr
Achievement of Kaldera Band.
1. Release Song Faith at Relax FM 90,8 Moscow Russia At 11:23 AM Routimes ( 02:26PM WIB) Oct16, 2009..
2. Guest Star at Tea Box Cafe(October 2008). <a href=""https://www.last.fm/music/Kaldera"">Read more on Last.fm</a>",7353,24226,"['people of interest', 'Brisaque', 'Overture Black', 'Dubl Deckers', 'Airdust']"
414,Alex Di Stefano,"Alex Di Stefano aka Alex Andiamo was born on the 2nd August 1977 in Italy. Producer in the discographic field since 13 years, at the age of 8 he began to take music lessons: thanks to them, few years later he realized that music would have been his greatest passion. His first approaches with the audience have been really positive, so that he received a great number of job proposals from various clubs of the Adriatic Coast. His live sets were impressive: the equipment he used was fascinating <a href=""https://www.last.fm/music/Alex+Di+Stefano"">Read more on Last.fm</a>",14966,91551,"['Piatto', 'Federico Milani', 'Dandi & Ugo', 'Tomy DeClerque', 'Autistic']"
415,SCHÄDEL," <a href=""https://www.last.fm/music/sch%C3%A4del"">Read more on Last.fm</a>",294,1376,"['Giacomo Renzi', 'New Frames', 'deep dimension', 'buried secrets', 'PØLI']"
416,Ariet," <a href=""https://www.last.fm/music/Ariet"">Read more on Last.fm</a>",105,584,"['The Alchemical Theory', 'Andrea Zapata', 'Rambadu', 'Save Your Atoll', 'BLNDR']"
417,Marco Effe,"Born and raised in Livorno in 1985, Marco Effe is con­sid­ered to be one of the most promis­ing Ital­ian tal­ents. Within an extremely short time span, Marco is rais­ing up and man­aged to achieve world­wide recog­ni­tion. This has mainly to do with his remark­able pro­duc­tions, which have found their way into the DJ cases of all inter­na­tional global play­ers. It was the year 2007 when Marco began to com­pose his own music and imme­di­ately felt the grow­ing desire to pub­lish his first release. <a href=""https://www.last.fm/music/Marco+Effe"">Read more on Last.fm</a>",12564,40776,"['Baby Ford & Eon', 'Daze Maxim', 'Hermanez', 'Romano Alfieri', 'Rainer Weichhold']"
418,Hyper Binary," <a href=""https://www.last.fm/music/Hyper+Binary"">Read more on Last.fm</a>",85,385,"['Vohkinne', 'Allan pillai', 'MOT3K', 'Ground Loop', 'Mirvcore']"
419,Paul Begge,"Russian DJ and producer born 20 August 1989 in Moscow <a href=""https://www.last.fm/music/Paul+Begge"">Read more on Last.fm</a>",657,2372,"['Babalao', 'Aalberg And Angstrom', 'Morgan Tomas', 'Raditz Room', 'Philipp Centro']"
420,The Unborn Child," <a href=""https://www.last.fm/music/The+Unborn+Child"">Read more on Last.fm</a>",215,744,[]
421,HYPERTECHNO,"HYPERTECHNO makes club-friendly techno remixes of popular songs. <a href=""https://www.last.fm/music/HYPERTECHNO"">Read more on Last.fm</a>",23327,296181,[]
422,Roman Ridder," <a href=""https://www.last.fm/music/Roman+Ridder"">Read more on Last.fm</a>",720,5239,"['Ekstendia', 'Schulz Audio', 'Substak', 'BDTom', 'Ekhozone']"
423,Faserklang,"Living in Kassel Germany., Producing dubtechno and experimenting with other kinds of electronic music.
Founder of the label Melotonin.
https://soundcloud.com/faserklang1 <a href=""https://www.last.fm/music/Faserklang"">Read more on Last.fm</a>",2086,13239,"['Davor Tosovic', 'J. Nandez', 'Mielafon', 'Dubkrans', 'Ajnkana']"
424,Anastasia Kristensen,"If you had to melt down the appeal of Anastasia Kristensen to just two words, it could well be ‘energy flash’.
There are a few reasons it’s a snug fit: for a start, the immediate associations are smoke and strobes, lasers and lights, big-league rave bliss and barely-marshalled sonic chaos; that is to say, maximum fun from a dancefloor perspective, something Kristensen keenly channels as a DJ. The character she exudes as a person, and not just a playlist-for-hire <a href=""https://www.last.fm/music/ANASTASIA+KRISTENSEN"">Read more on Last.fm</a>",5922,22715,[]
425,IN/JXRX," <a href=""https://www.last.fm/music/IN%2FJXRX"">Read more on Last.fm</a>",427,1806,"['Reveillon', 'Disguised', 'Erik Burka', 'Hioll', 'Åre:gone']"
426,Proton Radio,"Proton Radio is internet broadcasting's gold standard for underground dance music. With a steadfast dedication to provide listeners with the absolute highest quality programming and an emphasis on introducing lesser-known talents, Proton has cultivated an audience of thousands of daily listeners from locations around the globe since 2001. Tune in. Sit back. And enjoy our 100+ original shows, broadcasting 24 hours a day, 7 days a week! <a href=""https://www.last.fm/music/Proton+Radio"">Read more on Last.fm</a>",816,4385,"['m t h . H o u s e', 'Cassino & Laben', 'Apologist', 'm t h . E l e c t r o', 'Particles (2003']"
427,Vic Miranda," <a href=""https://www.last.fm/music/vic+miranda"">Read more on Last.fm</a>",226,602,"['Ryan Crosson', 'Roland M. Dill', 'Luca Bacchetti', 'Alessio Mereu', 'Paul Ritch']"
428,BASSTON," <a href=""https://www.last.fm/music/BASSTON"">Read more on Last.fm</a>",80657,1016220,"['TECHNO N TEQUILLA', 'Durdenhauer', 'DjSM', 'Jayron', 'KXXMA']"
429,Audio Units,"Conquering all realms of music with perfection, Audio Units have time and again struck a chord with those who believe in the sanctity of life and music. A brainchild of Bangalore based brother duo -- Ashwin Baburao a.k.a and Ashrith Baburao – the artistes’ eclectic influences led them to collaborate with each other. While Ashwin Baburao created a niche for himself in the DJ circuit since 2000, playing out to the biggest venues & festivals across the country <a href=""https://www.last.fm/music/Audio+Units"">Read more on Last.fm</a>",7285,19084,"['Tvfrom86', 'Jay West, Manuel Sahagun', 'Exaudio', 'Hollywood Hills', 'Charllie Banks']"
430,DiROL,"DiROL is a Hard Industrial Techno record label from Bavaria, Germany. <a href=""https://www.last.fm/music/Dirol"">Read more on Last.fm</a>",728,5732,"['Føgg', '3.2KM', 'D|K|Oxy', 'Sørenga', '2fel']"
431,Break The Limits," <a href=""https://www.last.fm/music/Break+the+limits"">Read more on Last.fm</a>",632,2844,"['Citadel Of Kaos', 'The Criminal Minds', 'Quadrophonia', 'Hedgehog Affair', 'Second Phase']"
432,Traful," <a href=""https://www.last.fm/music/Traful"">Read more on Last.fm</a>",9,16,[]
433,Andy Zones," <a href=""https://www.last.fm/music/Andy+Zones"">Read more on Last.fm</a>",31,49,[]
434,Gerry Verano," <a href=""https://www.last.fm/music/Gerry+Verano"">Read more on Last.fm</a>",61,287,"['Dj John Wik', 'Chrominance Zero', 'Anthöny', 'Dj Szmer', 'Dj Gruja']"
435,Yulia Niko,"House DJ, born in Sochi, Russia; later moved to New York City, and then to Berlin. Breakout track ""Zurich"" in 2017. <a href=""https://www.last.fm/music/Yulia+Niko"">Read more on Last.fm</a>",24367,87804,"['Mind Against', 'Kevin De Vries', 'Sebastian Davidson', 'Tensnake', 'BLOND:ISH']"
436,Erdem Yetim," <a href=""https://www.last.fm/music/Erdem+Yetim"">Read more on Last.fm</a>",262,1063,"['I PROMISED MOM', 'Thirsty Eyes', 'Garsi', 'Nandu', 'Pysh']"
437,Mike Sharon," <a href=""https://www.last.fm/music/Mike+Sharon"">Read more on Last.fm</a>",4194,19751,"['Gregory Dub', 'Jesse Maas', 'Brawther', 'Fulbert', 'Alex Agore']"
438,Dimi Angélis,"Dimi Angélis has been active in the Dutch technoscene since the late nineties. He is most likely known from his Counterpart and A&S project (with Jeroen Search)
 <a href=""https://www.last.fm/music/+noredirect/Dimi+Ang%C3%A9lis"">Read more on Last.fm</a>",2968,13957,"['Jeroen Search', 'Talismann', 'PWCCA', 'Ignez', 'Oliver Rosemann']"
439,Lakej,"Based in Stockholm/Sweden, Lakej [ Lækeɪ ] emerges from a long heritage of Swedish techno. After many years of explorations to refine his sound, he debuted on Adriana Lopez label Grey Report with the solo EP Structural Cohesion. This debut presented a theme that would guide not only his sound but also his concepts and titles to this current date. With a huge love for details and rhythmic structures his music has evolved into an introspective, futuristic and yet timeless sound. <a href=""https://www.last.fm/music/Lakej"">Read more on Last.fm</a>",1094,7101,"['Lidvall', 'Kike Pravda', 'PWCCA', 'Linear System', 'KØLPØS']"
440,Rodion Poddubsky," <a href=""https://www.last.fm/music/Rodion+Poddubsky"">Read more on Last.fm</a>",152,426,['Rishi K.']
441,Soul Button,"Based in Europe’s most vibrant music city, Berlin, Soul Button has undoubtedly left a distinctive mark on the local scene. His exceptional producing skills make him an aural innovator, empowering his work with a unique edge and thus stamping it with a distinguishable trademark sound - Ethereal Techno.

His labels Steyoyoke, Steyoyoke Black and Inner Symphony have become an institution within the underground music circles. Along with his cutting edge radio shows and podcast series <a href=""https://www.last.fm/music/Soul+Button"">Read more on Last.fm</a>",27839,148696,"['Nick Devon', 'El Mundo', 'Stan Kolev', 'Evren Furtuna', 'bondi']"
442,Gradient,"Gradient is Igor Arsenjev from St. Petersburg, who started producing dub techno in 2009. Major releases were Clarity from the Depth (2012), Dub Iterations (2015), Dub Trips (2017), Dub Harmonics (2019).
 <a href=""https://www.last.fm/music/Gradient"">Read more on Last.fm</a>",5650,75257,"['Mr. Cloudy', 'Optic_', 'Ohrwert', 'Inn-R', 'Basicnoise']"
443,Florian Kruse,"Young Hamburg based producer/DJ, who with releases on Slip'N'Slide, Om Records, Urbantorque, Knee Deep and Dieb Audio is fast gaining a great reputation for his deep, techy house productions and DJ-sets worldwide. <a href=""https://www.last.fm/music/Florian+Kruse"">Read more on Last.fm</a>",15519,54654,"['Chuck Love', 'Chubby Dubz', 'Marc Holstege', 'Scope', 'Carlo Whale']"
444,Claas Herrmann," <a href=""https://www.last.fm/music/Claas+Herrmann"">Read more on Last.fm</a>",5256,25173,"['Zeltak', 'Marco Ginelli', 'The Acid Mind', 'Kozlov', 'Luca Maier']"
445,Ethan Fawkes,"Ethan Fawkes started to play bass guitar and electric guitar in 1992 with influences from bands like Nirvana, Faith No More, Sepultura and Metallica. 
Around 1994, Ethan took an interest in electronic music, principally acid at the start, and soon developed a fascination for DJ-ing and vinyls records. 
Since then his musical tastes have expanded to include techno, electro, ebm and industrial.
The desire to compose still on him from the guitarist period, he naturally started electronic composition after buying his first groovebox in 2001.  <a href=""https://www.last.fm/music/Ethan+Fawkes"">Read more on Last.fm</a>",1040,7329,"['VV303', 'Al Ferox', 'Alpha Sect', 'Radical G', 'Digital Poodle']"
446,Michon," <a href=""https://www.last.fm/music/Michon"">Read more on Last.fm</a>",135,423,"['Arteforma', 'Eddy Tango', 'Three of Cups', 'Rebecca Barclay', 'Tramps & Hawkers']"
447,Glitter,"There are multiple artists using this name: 1. A techno producer from Rio de Janeiro, Brazil2. A punk band from Calgary, Alberta, Canada3. Incorrect tag for a French-Moroccan DJ based out of Paris, Île-de-France, France

1. Carlos Henrique, a minimal/techno/tech house producer from Rio is the name behind project GLITTER.

2. Dirgy, noisy, no pose punk from Calgary Alberta. Members of the GOTW gang. Songs about bathing in the moonlight.

3. GLITTERڭليثر٥٥ is the correct tag for the French-Moroccan DJ from Paris. <a href=""https://www.last.fm/music/Glitter"">Read more on Last.fm</a>",9639,51611,"['Federico Milani', 'A.K.O.', 'Phunk Investigation', 'Dandi & Ugo', ""Alex D'Elia & Nihil Young""]"
448,BLNDFLD," <a href=""https://www.last.fm/music/BlndFld"">Read more on Last.fm</a>",207,1486,"['ØSC', 'Biocym', 'Doltz', 'MTRL', 'Dycide']"
449,Fabrizio Rat," <a href=""https://www.last.fm/music/Fabrizio+Rat"">Read more on Last.fm</a>",2766,12599,"['Exilles', 'The Plant Worker', 'Jeroen Search', 'Endlec', 'Alien Rain']"
450,Gonzalo MD," <a href=""https://www.last.fm/music/Gonzalo+MD"">Read more on Last.fm</a>",866,3286,"['Peter CWB Mooka', 'Foog & TEMMA-Teje', 'Peter Clamat feat. Annette Sihler', 'Ken Ishii & Dave Angel', 'Tsuguharu Hayashi']"
451,Dany Rodriguez," <a href=""https://www.last.fm/music/Dany+Rodriguez"">Read more on Last.fm</a>",2025,5315,"['Microtrauma', 'Itamar Sagi', 'Marascia', 'Spitbastard', 'Nagano Kitchen']"
452,Coefficient,"Coefficient is one of the most interesting techno artists of the british scene. Artistically born in 2006, he is also one half of Telesthesia (coupled with michaelangelo). After numerous releases on Labrynth, Duality and M_REC Ltd, Coefficient has perfected a heavy and uniquely innovative style. In his productions you can hear the influence of his knowledge of the roots of techno, but especially his experience as a sound engineer. His techno incorporates an experimental aesthetic with a strong emphasis on tonal atmospheres <a href=""https://www.last.fm/music/Coefficient"">Read more on Last.fm</a>",986,4086,"['Exium', 'Spherical Coordinates', 'Pfirter', 'Kwartz', 'Bas Mooy']"
453,Le Son Du Placard,"French techno producer. I like dark atmospheres as well as solid drums. Released on Form, Scander, Dark Face Recording, Phobos, Music4alien, Soupherb, Evil Flow <a href=""https://www.last.fm/music/Le+Son+Du+Placard"">Read more on Last.fm</a>",1715,11336,"['Monococ', 'Tim Taste', 'Martin Kinrus', 'John Haden', 'Suspect One']"
454,DgtalSystem," <a href=""https://www.last.fm/music/Dgtalsystem"">Read more on Last.fm</a>",1237,4576,"['Minimal Law', 'MinimalFlex', 'Beats Sounds', 'DoubKore', 'Davide Dalli Cardillo']"
455,Alveol,"Sweden's Ludvig Cimbrelius has been developing a catalog of beautifully expressive electronic compositions for over a decade. His productions under the ambient moniker Purl were the first to surface, but it's been the work of Alveol garnering the most recent attention.

With a debut on Mule Electronic and a full length release on Lovezone Records, Alveol's definitive sound continues to blur the boundaries between ethereal house and techno. Purl remains <a href=""https://www.last.fm/music/Alveol"">Read more on Last.fm</a>",4551,67879,"['Yone b', 'Kogyo', 'Fingers in the Noise', 'Subforms', 'Purl & Deflektion']"
456,Serge Landar," <a href=""https://www.last.fm/music/Serge+Landar"">Read more on Last.fm</a>",991,6904,"['Tim Penner', 'Platunoff', 'Michael A', 'Ewan Rill', 'Mode Apart']"
457,Gareth Wild," <a href=""https://www.last.fm/music/Gareth+Wild"">Read more on Last.fm</a>",2552,10454,"['Endlec', 'Subjected', 'Plukkk', 'D. Carbone', 'Exium']"
458,mja music switzerland," <a href=""https://www.last.fm/music/mja+music+switzerland"">Read more on Last.fm</a>",5,13,[]
459,STL,"There are three artists known as STL:

1) Stephan Laubner.

2) Stella Mwangi, A Kenyan female singer.

3) Hispanic Hip Hop <a href=""https://www.last.fm/music/STL"">Read more on Last.fm</a>",55024,412223,"['Marko Fürstenberg', 'Intrusion', 'Fluxion', 'Upwellings', 'Quantec']"
